2007.05.25,552000,10000,550000,557000,550000,610558,False
2007.05.23,562000,3000,566000,568000,559000,376001,False
2007.05.22,565000,13000,556000,567000,556000,818029,True
2007.05.21,552000,2000,547000,558000,546000,541705,False
2007.05.18,554000,12000,560000,561000,548000,887355,False
2007.05.17,566000,4000,569000,573000,562000,659833,False
2007.05.16,570000,3000,569000,574000,569000,274571,False
2007.05.15,573000,1000,574000,575000,569000,332598,False
2007.05.14,574000,1000,575000,578000,570000,303571,True
2007.05.11,573000,2000,575000,577000,569000,361271,False
2007.05.10,575000,5000,585000,586000,575000,425696,False
2007.05.09,580000,2000,580000,586000,574000,388931,False
2007.05.08,582000,5000,588000,593000,579000,609400,False
2007.05.07,587000,11000,580000,587000,578000,585381,True
2007.05.04,576000,2000,574000,578000,574000,242355,True
2007.05.03,574000,1000,578000,581000,573000,293331,False
2007.05.02,575000,1000,570000,580000,570000,330000,True
2007.04.30,574000,6000,580000,583000,569000,377020,False
2007.04.27,580000,0,581000,587000,573000,608528,True
2007.04.26,580000,16000,570000,581000,570000,542671,True
2007.04.25,564000,7000,576000,578000,562000,590415,False
2007.04.24,571000,1000,574000,577000,568000,502092,True
2007.04.23,570000,3000,578000,584000,570000,371509,False
2007.04.20,573000,4000,574000,578000,571000,334966,True
2007.04.19,569000,14000,581000,582000,568000,642283,False
2007.04.18,583000,10000,590000,591000,581000,504000,False
2007.04.17,593000,0,596000,599000,588000,447858,True
2007.04.16,593000,8000,599000,603000,593000,404544,False
2007.04.13,601000,3000,604000,610000,595000,717531,False
2007.04.12,604000,5000,597000,604000,594000,687057,True
2007.04.11,599000,21000,584000,601000,583000,849659,True
2007.04.10,578000,6000,584000,589000,576000,445632,False
2007.04.09,584000,3000,590000,590000,583000,255566,False
2007.04.06,587000,6000,596000,598000,584000,308915,False
2007.04.05,593000,2000,601000,603000,591000,315446,False
2007.04.04,595000,21000,583000,597000,581000,895368,True
2007.04.03,574000,8000,567000,578000,566000,393533,True
2007.04.02,566000,3000,564000,571000,564000,400701,True
2007.03.30,563000,6000,569000,569000,562000,455340,False
2007.03.29,569000,3000,565000,574000,564000,615086,False
2007.03.28,572000,8000,580000,580000,570000,452146,False
2007.03.27,580000,4000,582000,583000,577000,375604,False
2007.03.26,584000,4000,582000,585000,578000,317996,True
2007.03.23,580000,2000,584000,586000,576000,345432,False
2007.03.22,582000,3000,585000,589000,582000,442398,True
2007.03.21,579000,0,581000,585000,575000,251192,True
2007.03.20,579000,8000,585000,587000,575000,430997,False
2007.03.19,587000,2000,587000,590000,582000,251118,False
2007.03.16,589000,3000,586000,593000,581000,290331,True
2007.03.15,586000,2000,585000,592000,584000,491675,True
2007.03.14,584000,16000,586000,588000,580000,501489,False
2007.03.13,600000,2000,604000,604000,593000,336560,False
2007.03.12,602000,16000,590000,602000,590000,633907,True
2007.03.09,586000,12000,583000,589000,580000,624981,True
2007.03.08,574000,4000,570000,582000,567000,581132,True
2007.03.07,570000,1000,575000,576000,565000,533148,True
2007.03.06,569000,6000,565000,579000,565000,581082,True
2007.03.05,563000,3000,562000,572000,561000,551685,False
2007.03.02,566000,1000,561000,572000,559000,674137,False
2007.02.28,567000,14000,558000,570000,558000,907799,False
2007.02.27,581000,2000,586000,586000,575000,449491,False
2007.02.26,583000,10000,587000,589000,579000,588859,False
2007.02.23,593000,9000,603000,604000,590000,528882,False
2007.02.22,602000,4000,606000,612000,602000,369153,False
2007.02.21,606000,6000,602000,612000,600000,553852,True
2007.02.20,600000,10000,595000,602000,588000,466277,True
2007.02.16,590000,16000,578000,592000,574000,856061,True
2007.02.15,574000,7000,581000,582000,569000,629396,True
2007.02.14,567000,5000,567000,573000,567000,630109,True
2007.02.13,562000,10000,569000,571000,560000,791736,False
2007.02.12,572000,13000,580000,580000,569000,925768,False
2007.02.09,585000,4000,579000,586000,579000,316085,True
2007.02.08,581000,5000,588000,590000,580000,515750,False
2007.02.07,586000,1000,588000,589000,580000,427843,False
2007.02.06,587000,1000,585000,588000,583000,296092,True
2007.02.05,586000,1000,589000,590000,583000,484554,False
2007.02.02,587000,7000,583000,591000,580000,767090,True
2007.02.01,580000,1000,576000,584000,576000,407592,True
2007.01.31,579000,4000,585000,585000,575000,375461,False
2007.01.30,583000,5000,582000,586000,575000,427479,True
2007.01.29,578000,9000,590000,591000,577000,595390,False
2007.01.26,587000,16000,600000,600000,587000,769965,False
2007.01.25,603000,2000,606000,608000,602000,235971,True
2007.01.24,601000,5000,600000,604000,599000,285136,True
2007.01.23,596000,5000,591000,600000,588000,515474,True
2007.01.22,591000,6000,585000,593000,583000,424080,True
2007.01.19,585000,10000,588000,588000,579000,744502,False
2007.01.18,595000,7000,599000,599000,589000,435259,False
2007.01.17,602000,11000,610000,610000,597000,498084,False
2007.01.16,613000,1000,615000,615000,611000,310451,True
2007.01.15,612000,9000,612000,615000,607000,673506,True
2007.01.12,603000,21000,590000,606000,585000,826085,True
2007.01.11,582000,4000,579000,588000,578000,613040,True
2007.01.10,578000,8000,582000,584000,575000,522576,False
2007.01.09,586000,4000,587000,594000,582000,402197,True
2007.01.08,582000,13000,592000,594000,579000,682494,False
2007.01.05,595000,12000,608000,609000,595000,586649,False
2007.01.04,607000,4000,611000,612000,603000,381464,False
2007.01.03,611000,14000,627000,628000,611000,394730,False
2007.01.02,625000,12000,620000,627000,616000,355265,True
2006.12.28,613000,1000,616000,619000,610000,218266,True
2006.12.27,612000,6000,611000,614000,604000,196598,True
2006.12.26,606000,4000,609000,611000,602000,311490,False
2006.12.22,610000,5000,612000,614000,608000,346335,False
2006.12.21,615000,1000,619000,620000,613000,322380,False
2006.12.20,616000,6000,609000,620000,609000,484659,True
2006.12.19,610000,0,610000,614000,608000,342849,True
2006.12.18,610000,2000,610000,615000,608000,404331,True
2006.12.15,608000,6000,614000,615000,607000,473796,False
2006.12.14,614000,12000,603000,614000,600000,869434,True
2006.12.13,602000,2000,600000,609000,600000,347571,True
2006.12.12,600000,4000,606000,610000,599000,328052,False
2006.12.11,604000,7000,610000,612000,602000,451199,False
2006.12.08,611000,15000,617000,618000,608000,510161,False
2006.12.07,626000,9000,629000,635000,625000,297643,False
2006.12.06,635000,3000,638000,640000,629000,262821,False
2006.12.05,638000,3000,648000,651000,638000,350827,False
2006.12.04,641000,1000,643000,646000,637000,200100,True
2006.12.01,640000,2000,640000,645000,639000,168014,True
2006.11.30,638000,9000,636000,644000,635000,331362,True
2006.11.29,629000,1000,628000,637000,628000,339139,False
2006.11.28,630000,12000,631000,637000,630000,322048,False
2006.11.27,642000,10000,647000,650000,639000,322215,False
2006.11.24,652000,2000,654000,656000,646000,182419,False
2006.11.23,654000,6000,663000,665000,651000,249849,False
2006.11.22,660000,10000,647000,660000,647000,243090,True
2006.11.21,650000,2000,653000,656000,648000,210661,False
2006.11.20,652000,2000,656000,656000,647000,288586,False
2006.11.17,654000,3000,658000,658000,653000,185934,False
2006.11.16,657000,5000,676000,676000,657000,380746,False
2006.11.15,662000,15000,655000,662000,653000,597223,True
2006.11.14,647000,8000,648000,650000,644000,373706,True
2006.11.13,639000,10000,636000,640000,633000,330929,True
2006.11.10,629000,2000,628000,632000,626000,269615,False
2006.11.09,631000,16000,620000,631000,618000,565233,True
2006.11.08,615000,6000,615000,621000,615000,280736,True
2006.11.07,609000,4000,615000,615000,605000,355836,True
2006.11.06,605000,6000,609000,610000,599000,348796,False
2006.11.03,611000,3000,617000,620000,609000,280251,False
2006.11.02,614000,1000,614000,619000,611000,260489,False
2006.11.01,615000,4000,618000,620000,613000,279048,True
2006.10.31,611000,2000,607000,616000,603000,482808,True
2006.10.30,609000,11000,617000,619000,607000,402440,False
2006.10.27,620000,9000,629000,629000,616000,441651,False
2006.10.26,629000,4000,627000,634000,625000,333162,True
2006.10.25,625000,1000,624000,631000,621000,354819,False
2006.10.24,626000,1000,630000,633000,623000,363472,True
2006.10.23,625000,6000,631000,631000,620000,433013,False
2006.10.20,631000,5000,635000,638000,629000,464194,False
2006.10.19,636000,6000,645000,648000,632000,334332,False
2006.10.18,642000,5000,641000,644000,636000,323106,False
2006.10.17,647000,3000,650000,651000,642000,183493,False
2006.10.16,650000,6000,652000,658000,646000,340581,True
2006.10.13,644000,8000,645000,648000,642000,269853,True
2006.10.12,636000,4000,636000,645000,634000,372132,False
2006.10.11,640000,0,635000,644000,633000,216929,True
2006.10.10,640000,2000,642000,650000,640000,197276,False
2006.10.09,642000,6000,652000,657000,625000,597019,False
2006.10.04,648000,17000,659000,660000,647000,403729,False
2006.10.02,665000,1000,659000,669000,659000,290037,True
2006.09.29,664000,4000,669000,672000,661000,226625,False
2006.09.28,668000,9000,662000,672000,660000,343998,True
2006.09.27,659000,8000,655000,663000,655000,355216,True
2006.09.26,651000,1000,654000,658000,646000,257110,True
2006.09.25,650000,4000,650000,658000,648000,250113,False
2006.09.22,654000,11000,658000,661000,652000,235364,False
2006.09.21,665000,2000,674000,677000,664000,285264,False
2006.09.20,667000,5000,663000,669000,659000,315110,False
2006.09.19,672000,1000,673000,678000,671000,289412,False
2006.09.18,673000,17000,657000,679000,657000,527198,True
2006.09.15,656000,1000,653000,658000,651000,239772,True
2006.09.14,655000,13000,642000,655000,641000,620439,True
2006.09.13,642000,10000,640000,645000,637000,499576,True
2006.09.12,632000,1000,638000,642000,629000,353782,False
2006.09.11,633000,14000,647000,649000,633000,366389,False
2006.09.08,647000,2000,644000,650000,644000,167494,False
2006.09.07,649000,5000,646000,651000,643000,202533,False
2006.09.06,654000,3000,658000,658000,651000,165470,False
2006.09.05,657000,1000,656000,660000,652000,146528,True
2006.09.04,656000,3000,662000,662000,655000,179730,True
2006.09.01,653000,3000,652000,657000,649000,179028,True
2006.08.31,650000,2000,654000,662000,650000,413401,False
2006.08.30,652000,8000,660000,661000,649000,283944,False
2006.08.29,660000,17000,652000,661000,650000,309598,True
2006.08.28,643000,3000,650000,652000,643000,214444,False
2006.08.25,646000,9000,642000,651000,639000,320356,True
2006.08.24,637000,9000,639000,641000,631000,355650,False
2006.08.23,646000,12000,654000,658000,644000,294230,False
2006.08.22,658000,1000,648000,658000,648000,393161,True
2006.08.21,657000,1000,660000,668000,655000,367493,False
2006.08.18,658000,14000,650000,665000,647000,754939,True
2006.08.17,644000,26000,630000,647000,629000,776523,True
2006.08.16,618000,13000,618000,622000,614000,394115,True
2006.08.14,605000,2000,610000,611000,600000,344119,False
2006.08.11,607000,7000,617000,622000,607000,331499,False
2006.08.10,614000,2000,616000,620000,609000,349779,False
2006.08.09,616000,1000,615000,623000,609000,302756,True
2006.08.08,615000,9000,605000,617000,605000,279143,True
2006.08.07,606000,9000,619000,619000,604000,301027,False
2006.08.04,615000,5000,612000,617000,612000,162429,True
2006.08.03,610000,1000,618000,619000,610000,251309,True
2006.08.02,609000,4000,603000,614000,602000,218896,True
2006.08.01,605000,3000,609000,615000,605000,267449,False
2006.07.31,608000,8000,610000,614000,608000,553216,True
2006.07.28,600000,4000,600000,604000,597000,196304,False
2006.07.27,604000,5000,599000,605000,594000,305647,True
2006.07.26,599000,1000,598000,604000,596000,153988,True
2006.07.25,598000,10000,596000,602000,594000,333605,True
2006.07.24,588000,9000,587000,594000,583000,309236,False
2006.07.21,597000,1000,591000,597000,590000,197197,False
2006.07.20,598000,18000,594000,598000,590000,442084,True
2006.07.19,580000,2000,580000,588000,580000,284263,False
2006.07.18,582000,2000,576000,584000,576000,303848,False
2006.07.14,584000,16000,587000,591000,582000,487421,False
2006.07.13,600000,8000,600000,609000,595000,475982,False
2006.07.12,608000,0,606000,612000,599000,469399,True
2006.07.11,608000,2000,594000,612000,594000,338181,True
2006.07.10,606000,5000,594000,607000,589000,358169,True
2006.07.07,601000,3000,601000,606000,600000,288042,True
2006.07.06,598000,5000,593000,600000,590000,350618,False
2006.07.05,603000,2000,585000,605000,585000,269876,True
2006.07.04,601000,4000,611000,612000,601000,190793,False
2006.07.03,605000,2000,607000,611000,604000,251869,True
2006.06.30,603000,13000,607000,609000,602000,589329,True
2006.06.29,590000,10000,585000,592000,584000,319977,True
2006.06.28,580000,3000,575000,580000,571000,368498,False
2006.06.27,583000,1000,585000,590000,583000,315355,True
2006.06.26,582000,14000,570000,585000,570000,463995,True
2006.06.23,568000,3000,565000,571000,561000,297930,True
2006.06.22,565000,9000,565000,572000,560000,467571,True
2006.06.21,556000,0,556000,564000,555000,275733,True
2006.06.20,556000,8000,563000,566000,552000,391732,False
2006.06.19,564000,7000,571000,576000,561000,417912,False
2006.06.16,571000,18000,576000,577000,565000,562580,True
2006.06.15,553000,0,564000,564000,553000,384950,True
2006.06.14,553000,4000,544000,561000,541000,652894,True
2006.06.13,549000,23000,560000,561000,548000,826105,False
2006.06.12,572000,3000,576000,576000,563000,478698,False
2006.06.09,575000,0,578000,583000,573000,611160,True
2006.06.08,575000,24000,599000,599000,575000,828960,False
2006.06.07,599000,14000,596000,605000,596000,613711,False
2006.06.05,613000,1000,618000,619000,610000,319869,False
2006.06.02,614000,8000,611000,618000,606000,388064,True
2006.06.01,606000,6000,607000,616000,601000,600278,False
2006.05.30,612000,10000,622000,624000,612000,421709,False
2006.05.29,622000,2000,622000,627000,620000,303251,True
2006.05.26,620000,4000,626000,632000,617000,481028,True
2006.05.25,616000,13000,629000,631000,615000,515523,False
2006.05.24,629000,1000,630000,634000,615000,556616,False
2006.05.23,630000,6000,615000,633000,611000,596744,True
2006.05.22,624000,14000,638000,640000,623000,417043,False
2006.05.19,638000,3000,642000,644000,631000,444471,False
2006.05.18,641000,12000,638000,644000,633000,449293,False
2006.05.17,653000,12000,642000,660000,642000,456718,True
2006.05.16,641000,9000,648000,650000,637000,444398,False
2006.05.15,650000,5000,646000,650000,639000,564701,False
2006.05.12,655000,8000,660000,660000,641000,505552,False
2006.05.11,663000,6000,657000,663000,653000,370124,True
2006.05.10,657000,4000,661000,665000,652000,358504,False
2006.05.09,661000,6000,658000,668000,657000,374489,True
2006.05.08,655000,10000,655000,662000,651000,360331,True
2006.05.04,645000,6000,639000,647000,635000,358570,True
2006.05.03,639000,10000,649000,656000,639000,422943,False
2006.05.02,649000,5000,644000,651000,632000,554295,True
2006.04.28,644000,20000,662000,662000,643000,558038,False
2006.04.27,664000,4000,668000,670000,658000,387665,False
2006.04.26,668000,8000,660000,668000,654000,444159,True
2006.04.25,660000,13000,658000,672000,653000,573428,False
2006.04.24,673000,17000,690000,690000,670000,629815,False
2006.04.21,690000,27000,670000,697000,667000,811536,True
2006.04.20,663000,2000,665000,672000,661000,354217,False
2006.04.19,665000,10000,673000,675000,663000,454502,True
2006.04.18,655000,7000,648000,660000,644000,408610,True
2006.04.17,648000,7000,660000,661000,645000,276017,False
